sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id
0.6,9.68444,0.0129125862121582,0.12492429,0.39970693,0.0068736128,200,750,1.5,5
0.7,4.935048,0.0065800641377766,0.063394345,0.30038702,0.0034845637,200,750,1.5,5
0.8,2.335407,0.0031138760248819,0.030012004,0.2003642,0.00164294,200,750,1.5,5
0.9,0.8406177,0.0011208236217498,0.010847935,0.10024312,0.00059017155,200,750,1.5,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.5,5
0.1,16.069805,0.0214264068603515,0.4699375,0.9037612,0.01099356,200,750,1.75,5
0.2,4.86578,0.0064877065022786,0.13731273,0.80225134,0.003288229,200,750,1.75,5
0.3,2.269281,0.0030257078806559,0.06380397,0.7021672,0.0015297923,200,750,1.75,5
0.4,1.0723778,0.0014298370679219,0.030066296,0.6029826,0.0007217109,200,750,1.75,5
0.5,0.54129624,0.0007217283248901,0.015148447,0.50133985,0.00036420964,200,750,1.75,5
0.6,0.2497698,0.0003330264091491,0.006980698,0.40087166,0.00016808242,200,750,1.75,5
0.7,0.1229692,0.0001639589369297,0.003434203,0.29916525,8.2736806e-05,200,750,1.75,5
0.8,0.0537071,7.160946726799011e-05,0.0015064261,0.20001654,3.624394e-05,200,750,1.75,5
0.9,0.01680079,2.2401052216688792e-05,0.00047367503,0.10048693,1.1273822e-05,200,750,1.75,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.75,5
0.1,898.0638,1.1974183756510417,10.925956,0.8700035,4.419579,200,750,0.25,6
0.2,733.8309,0.978441162109375,6.4564023,0.78124326,2.5734713,200,750,0.25,6
0.3,599.22754,0.7989700520833334,4.4554696,0.684232,1.7554129,200,750,0.25,6
0.4,480.62793,0.6408372395833334,3.2159038,0.58409697,1.2534966,200,750,0.25,6
0.5,371.60236,0.4954698079427083,2.3222759,0.4800177,0.89941365,200,750,0.25,6
0.6,284.06915,0.3787588704427083,1.6706206,0.38673332,0.6419282,200,750,0.25,6
0.7,207.28827,0.2763843587239583,1.1609527,0.29609424,0.43922105,200,750,0.25,6
0.8,130.68974,0.1742529907226562,0.7163749,0.19621779,0.267081,200,750,0.25,6
0.9,62.593025,0.0834573669433593,0.33769992,0.09884667,0.122359745,200,750,0.25,6
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.25,6
0.1,900.9291,1.20123876953125,11.384503,0.8762346,2.3327203,200,750,0.5,6
0.2,689.05164,0.9187355143229168,6.353574,0.7897369,1.3036956,200,750,0.5,6
0.3,524.6223,0.6994964192708333,4.1540856,0.6895195,0.8508621,200,750,0.5,6
0.4,393.86682,0.52515576171875,2.8673916,0.58574766,0.5857033,200,750,0.5,6
0.5,297.40002,0.3965333658854166,2.0204408,0.49140275,0.40896097,200,750,0.5,6
0.6,216.85114,0.2891348470052083,1.3974979,0.39654168,0.2801041,200,750,0.5,6
0.7,145.01672,0.1933556315104166,0.9133471,0.2949555,0.18160564,200,750,0.5,6
0.8,87.92285,0.11723046875,0.5422067,0.1977048,0.10586521,200,750,0.5,6
0.9,39.312588,0.0524167836507161,0.24080436,0.098274805,0.04645549,200,750,0.5,6
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,6
0.1,656.3677,0.8751569010416667,9.765968,0.89493364,0.86968875,200,750,0.75,6
0.2,414.11417,0.5521522216796875,5.035319,0.79207826,0.45099467,200,750,0.75,6
0.3,285.9029,0.381203857421875,3.0170863,0.69960463,0.27175856,200,750,0.75,6
0.4,199.46794,0.2659572550455729,2.01267,0.59458107,0.18138905,200,750,0.75,6
0.5,140.41556,0.1872207438151041,1.3572012,0.4972304,0.121651515,200,750,0.75,6
0.6,93.828064,0.1251040852864583,0.8812428,0.3978115,0.078717366,200,750,0.75,6
